qid	Q0	docno	label	document	query
E11	Q0	552451896586551296	0	@chabreeet تأليف يا العود، مثل اللي يقول ذعار كنكوني!	مقتل حوثيين في انفجار في اليمن
E11	Q0	552144156135800832	0	الهيئة الإعلامية لأنصار الله تنعي شهيد صدق الكلمة الوشلي ورفاقه الأربعة الذين استشهدوا يوم أمس في محافظة ذمار... http://t.co/Mt5phvkhUb	مقتل حوثيين في انفجار في اليمن
E11	Q0	552020345579139072	0	الخبر/ستة مصابين في انفجار عبوة ناسفة استهدفت منزل قيادي حوثي وسط صنعاء	مقتل حوثيين في انفجار في اليمن
E11	Q0	551316741100679168	0	#اليمن إصابة 3 جنود في انفجار عبوة ناسفة جنوب شرق اليمن أصيب 3 جنود، صباح السبت، في انفجار عبوة ناسفة استهدفت... http://t.co/nHmEGpfpDq	مقتل حوثيين في انفجار في اليمن
E11	Q0	552029684150845440	0	ارتفاع حصيلة التفجيرات التي هزت #بغداد الاحد بست عبوات ناسفة الى 32 قتيلا ومصابا التفاصيل على الرابط التالي:... http://t.co/MTnYhQwtbl	مقتل حوثيين في انفجار في اليمن
E11	Q0	552020307318669312	0	تفجير عبوة ناسفة على عنصر في الشرطة الصفوية في حي الطين/الطوز ما أدت لهلاكه على الفور ولله الحمد. 14/ربيع الأول	مقتل حوثيين في انفجار في اليمن
E11	Q0	551094778662629376	0	#ولاية_الجنوب تفجير عبوة ناسفة على عناصر راجلة للجيش الصفوي ممّا أدى لمقتل 2 منهم في (ختيمية/عرب جبور) يوم 10/ربيع الأول	مقتل حوثيين في انفجار في اليمن
E11	Q0	551371406747774976	0	#اليمن | واقع المؤسسات الثقافية في ندوة بمكتبة البردوني بذمار http://t.co/Duv944glYc #Yemen |	مقتل حوثيين في انفجار في اليمن
E11	Q0	551131491523366912	0	@FiGo7Cr7 @ammarkutkut عمار ما ترد عليه	مقتل حوثيين في انفجار في اليمن
E11	Q0	551826798028156928	0	"شبكة بو يمن الإخبارية | قناة ""المسيرة"" الفضائية تنعي مراسلها في ذمار: قناة ""المسيرة"" الفضائية تنعي مراسلها في ذمار http://t.co/X61T0VKtmt"	مقتل حوثيين في انفجار في اليمن
E24	Q0	553259488237461504	1	#البحرين فرنسا بعد صدمة الهجوم الدموي: مقتل شرطية بهجوم بباريس واعتداءات على مساجد: فرنسا بعد صدمة اله... http://t.co/FcqOmh2apk #مصر	هجمات على مساجد في فرنسا
E24	Q0	553260881581068288	1	#Bahrain فرنسا بعد صدمة الهجوم الدموي: مقتل شرطية بهجوم بباريس واعتداءات على مساجد: فرنسا بعد صدمة الهجو... http://t.co/WuTlxk3hWm #Iraq	هجمات على مساجد في فرنسا
E24	Q0	553266039627063296	1	#Uae فرنسا بعد صدمة الهجوم الدموي: مقتل شرطية بهجوم بباريس واعتداءات على مساجد: فرنسا بعد صدمة الهجوم الد... http://t.co/gF8MtK2LWU #Ksa	هجمات على مساجد في فرنسا
E24	Q0	553261032395649024	1	#دمشق فرنسا بعد صدمة الهجوم الدموي: مقتل شرطية بهجوم بباريس واعتداءات على مساجد: فرنسا بعد صدمة ال... http://t.co/0WRkXbHE0E #صنعاء	هجمات على مساجد في فرنسا
E24	Q0	553111903489511425	1	#فرنسا — : انفجار في محيط مسجد شمال فرنسا ولا إصابات	هجمات على مساجد في فرنسا
E24	Q0	553340288841039872	1	فارس السلمية / عبر التويتر هجوم على مساجد فرنسا..عادى جدا قتل صحفيين أساؤوا #للنبى..ارهاب مئات الالاف يتجمدون... http://t.co/FNsYmEUGxg	هجمات على مساجد في فرنسا
E24	Q0	553227914825990144	1	الهجمات على المساجد في فرنسا تظهر فقط إن عدوك يدور بس صوره و لون و و إسم علشان يهين مقدساتك للعلم المساجد تتعرض للهجوم في أمريكا و دول ١	هجمات على مساجد في فرنسا
E24	Q0	553229150648299520	1	هل تعلمون ماذا حدث بعد الاعتداء على الصحافين في فرنسا !! قنابل واطلاق نار لعدد من المساجد في فرنسا ، وقتل... http://t.co/bXlk0207fV	هجمات على مساجد في فرنسا
E24	Q0	553174473705140224	1	@Hani_Dh مهاجمة مساجد بالرصاص والقنابل والطائرات والسواريخ في فرنسا ومقتل عدد من الشرطة @faidonsal	هجمات على مساجد في فرنسا
E24	Q0	553117856192147456	1	ورد الآن.. فرنسا انفجار في محيط مسجد شمال فرنسا دون وقوع ضحايا.	هجمات على مساجد في فرنسا
E24	Q0	553961170823311361	0	حياة بومدين.. المطلوبة الأولى في فرنسا #فرنسا http://t.co/Jsxz62L8wH	هجمات على مساجد في فرنسا
E24	Q0	552999274275827713	0	بس بردوا عرب فرنسا أحسن من عرب غُنيم	هجمات على مساجد في فرنسا
E24	Q0	553026653790535680	0	هذه فرنسا وهذا هو تاريخها في الجزائر http://t.co/HqW35PC1Qc	هجمات على مساجد في فرنسا
E24	Q0	553094078481448960	0	@veryharryGreat من جيما وش سالفه فرنسا	هجمات على مساجد في فرنسا
E24	Q0	553127443423182848	0	فرنسا كانت من أكثر الدول حماساً وتأييداً للإرهابيين في سوريا .	هجمات على مساجد في فرنسا
E24	Q0	553246630569185280	0	فرنسا | مقتل شرطية فرنسية في اعتداء ثان في فرنسا http://t.co/6qCWIYUEQE	هجمات على مساجد في فرنسا
E24	Q0	553181021546766339	0	@AAshraf21 و انا روحت فين يا فرنسا ؟	هجمات على مساجد في فرنسا
E24	Q0	553529778733854720	0	واضح كده ان فرنسا بقت ملطشة...	هجمات على مساجد في فرنسا
E24	Q0	553151946161680384	0	@samah48813546 جايلنا فين :)) انتي عايشة في فرنسا و الا ايه ؟؟	هجمات على مساجد في فرنسا
E24	Q0	553156351648464896	0	@1ksanews1 @Mola7dat مافي عنصرية سواء من فرنسا او السعودية	هجمات على مساجد في فرنسا
E20	Q0	552906785695080448	1	فيديو وصور: مصرع 12 وإصابة 20 في إطلاق نار داخل صحيفة شارلي إبدو بباريس http://t.co/wlRFLUmIpG	هجوم مسلح على شارلي إبدو
E20	Q0	552799108717481985	1	مصرع 10 في إطلاق نار داخل صحيفة شارلي إبدو بباريس: سبق- متابعة: قالت وكالة الأنباء الفرنسية إن ... http://t.co/DOGxMYKhma	هجوم مسلح على شارلي إبدو
E20	Q0	552813416331489280	1	12 قتيلا بهجوم مسلح على مقر صحيفة &amp;quot;شارلي إيبدو&amp;quot; الفرنسية- http://t.co/8mwTJ1mZIU	هجوم مسلح على شارلي إبدو
E20	Q0	552813592311918592	1	مقتل 10 وإصابة 5 إثر هجوم مسلح على صحيفة شارلي إيبدو الساخرة بباريس http://t.co/0mYquy5Cgu	هجوم مسلح على شارلي إبدو
E20	Q0	552800384629362688	1	مقتل 10 أشخاص في هجوم بواسطة اسلحة نارية اوتوماتيكية على مقر صحيفة شارلي إبدو http://t.co/9sMO0EvW3M	هجوم مسلح على شارلي إبدو
E20	Q0	552835734172753920	1	"""لحظة الهجوم على “شارلي إبدو”"" : http://t.co/nHzuDboOC2 via @YouTube"	هجوم مسلح على شارلي إبدو
E20	Q0	552807891489419264	1	مقتل 10 وإصابة 5 إثر هجوم مسلح على صحيفة شارلي إيبدو الساخرة بباريس http://t.co/b6EmTJXdxg	هجوم مسلح على شارلي إبدو
E20	Q0	552827961133785088	1	أخبار عالمية :- مقتل أكثر من عشرة أشخاص في هجوم مسلحون على صحيفة شارلي إيبدو الفرنسية بعد نشرها صور مسيئة للرسول	هجوم مسلح على شارلي إبدو
E20	Q0	552933725541916672	1	"مملكة البحرين تدين الهجوم ""الإرهابي"" على صحيفة ""شارلي إبدو"" الفرنسية http://t.co/A5V3aYW0c4"	هجوم مسلح على شارلي إبدو
E20	Q0	552795343524347906	1	الفرنسية: إطلاق نار كثيف في وسط #باريس وإقتحام مقر صحيفة #شارلي إبدو وعدد القتلى يتجاوز 12 شخصا	هجوم مسلح على شارلي إبدو
E20	Q0	553525282972250112	0	"""@AlArabiya_Brk: الداخلية الفرنسية: الأولوية لاجراء حوار مع المشتبه بهما في هجوم شارلي إبدو"""	هجوم مسلح على شارلي إبدو
E20	Q0	552943058103599105	0	تصريح الرئيس الفرنسي بعد الهجوم المسلح على مقر صحيفة شارلي ابدو.. شاهدوا...: http://t.co/grFB6PyICn via @YouTube	هجوم مسلح على شارلي إبدو
E20	Q0	552956161792544769	0	"شاهد.. رسوم كاريكاتيرية جديدة تضامناً مع ""شارلي إبدو"" الفرنسية ضد ""داعش"" http://t.co/zlOPJdhCk7"	هجوم مسلح على شارلي إبدو
E20	Q0	552899675821314048	0	"وزير الداخلية الفرنسي: ثلاثة مسلحين شاركوا في الهجوم على مقر صحيفة ""شارلي إبدو"": http://t.co/IX73cxoGfP"	هجوم مسلح على شارلي إبدو
E20	Q0	552795749235167232	0	الرئيس الفرنسي: الهجوم على صحيفة شارلي إبدو إرهابي http://t.co/ke87AsVYML	هجوم مسلح على شارلي إبدو
E20	Q0	553107477680910336	0	Top story: رويترز: صحيفة دنماركية تعيد نشر كاركاتير شارلي إبدو المسيء للنبي محمد http://t.co/ZQQxmkeZAs, see more http://t.co/V3QktH07QE	هجوم مسلح على شارلي إبدو
E20	Q0	552989765096583168	0	حداد وتأهب أمني بفرنسا وقوات خاصة للبحث عن منفذي هجوم “شارلي إبدو” http://t.co/qT6bSEnKQ9	هجوم مسلح على شارلي إبدو
E20	Q0	552946162081083392	0	الشرطة الفرنسية تكثف البحث عن المسلحين الضالعين في هجوم شارلي إبدو http://t.co/TzKQPr1onm	هجوم مسلح على شارلي إبدو
E20	Q0	553123998335516673	0	"""لا بد من حجب شارلي إبدو""، يقول المشايخ. http://t.co/nDiaTck5Wa"	هجوم مسلح على شارلي إبدو
E20	Q0	553205088395984896	0	"سبب إعلان داعش عن تنفيذها لحادثة ""شارلي إبدو"" وسعادة تامر أمين http://t.co/mOB6mfdakY"	هجوم مسلح على شارلي إبدو
E65	Q0	560937330576728065	1	السعودية.. ثورة تعديلات وزراية بأوامر ملكية.. الملك سلمان يصدر 30 أمرا تشمل إعادة هيكلة... http://t.co/QZk2iL0CWo	إعادة تشكيل مجلس الوزراء السعودي
E65	Q0	561104283974631424	1	رئيس هيئة الخبراء بمجلس الوزراء : خادم الحرمين الشريفين يرسم نقلة تاريخية في مسيرة تنمية الدولة وبنائها #السعودية #saudi #ksa #الرياض #جدة	إعادة تشكيل مجلس الوزراء السعودي
E65	Q0	560880392052301824	1	أمر ملكي: اعادة تشكيل مجلس الوزراء بحيث يكون ولي العهد الأمير مقرن نائباً لمجلس الوزراء	إعادة تشكيل مجلس الوزراء السعودي
E65	Q0	560877884810620928	1	#عاجل 🔴 #السعودية : أمر ملكي بإعادة تشكيل مجلس الوزراء	إعادة تشكيل مجلس الوزراء السعودي
E65	Q0	560887182265577472	1	أوامر ملكية في #السعودية، إلغاء جميع المجالس العليا والمجالس !	إعادة تشكيل مجلس الوزراء السعودي
E65	Q0	560885593270652928	1	الديوان الملكي السعودي يصدر حزمة قرارات ملكية جديدة بشأن الوزراء http://t.co/iQZvJlBaye	إعادة تشكيل مجلس الوزراء السعودي
E65	Q0	561268148138041344	1	من هم الوزراء الجدد في الحكومة السعودية؟ http://t.co/WvzmuRbYt0	إعادة تشكيل مجلس الوزراء السعودي
E65	Q0	560885568532643840	1	نضف عاجل | #السعودية | أمر ملكي سعودي بإعادة تشكيل مجلس الوزراء يتضمن إجراء تغييرات وزارية (بيان)	إعادة تشكيل مجلس الوزراء السعودي
E65	Q0	561051560747483138	1	الملك السعودي الجديد سلمان بن عبد العزيز يعلن عن تشكيلة مجلس وزرائه http://t.co/DZGmqw58tS أعاد الملك السعودي الجديد سلمان بن عبد العزي…	إعادة تشكيل مجلس الوزراء السعودي
E65	Q0	561073904647950336	1	#السعودية | خادم الحرمين الشريفين يعيد تشكيل مجلس الوزراء ويطعمه بكفاءات وعناصر شابة . http://t.co/0386ahmYqq http://t.co/8aQ3P4VRA6	إعادة تشكيل مجلس الوزراء السعودي
E65	Q0	560869968892682240	0	اوامر ملكية بعد قليل القناة السعودية	إعادة تشكيل مجلس الوزراء السعودي
E65	Q0	560867185384357888	0	"#عاجل🔴 #القناة السعودية ؛ أوامر ملكية بعد قليل """"”"	إعادة تشكيل مجلس الوزراء السعودي
E65	Q0	560870971481927680	0	قرارات ملكيه على السعودية	إعادة تشكيل مجلس الوزراء السعودي
E65	Q0	560871215493951488	0	عاجل- أوامر ملكية بعد قليل 💢💢 #السعودية #أوامر_ملكية””	إعادة تشكيل مجلس الوزراء السعودي
E65	Q0	560870888346619906	0	@Akhbaar24 @Akhbaar24: خادم الحرمين الشريفين يصدر بعد قليل أوامر ملكية #السعودية	إعادة تشكيل مجلس الوزراء السعودي
E65	Q0	561589561029971968	0	المتغير والثابت في قرارات الملك سلمان: لم تكن القرارات الملكية التي أصدرها العاهل السعودي ال... http://t.co/ZcKL2AH3nP #السعودية	إعادة تشكيل مجلس الوزراء السعودي
E65	Q0	560868590895628288	0	🔴 أوامر ملكية بعد قليل على القناة السعودية الأولى	إعادة تشكيل مجلس الوزراء السعودي
E65	Q0	560866707669913600	0	#عاجل #السعودية #جريدة_الرياض خادم الحرمين الشريفين يصدر قرارات ملكية تعلن بعد قليل http://t.co/37RgNBG5vQ	إعادة تشكيل مجلس الوزراء السعودي
E65	Q0	560883906921394177	0	السعودية : اوامر ملكية هامة سيعلن عنها بعد قليل	إعادة تشكيل مجلس الوزراء السعودي
E65	Q0	560870073842155520	0	عاجل- أوامر ملكية بعد قليل. #السعودية #أوامر_ملكية”	إعادة تشكيل مجلس الوزراء السعودي
E22	Q0	552712749470347264	1	#اليمن سقوط عشرات القتلى والجرحى في انفجار سيارة مفخخة في محيط كلية الشرطة بصنعاء	تفجير سيارة مفخخة في صنعاء
E22	Q0	552691304002772992	1	مقتل واصابة 25 طالبا في كلية الشرطة جراء تفجير سيارة مفخخة بالعاصمة (صور) http://t.co/3pXMTgtxxN	تفجير سيارة مفخخة في صنعاء
E22	Q0	553392802919223297	1	"ضبط خلية ""للقاعدة"" يشتبه في ضلوعها في تفجير كلية الشرطة في صنعاء: مدير الشرطة في العاصمة اليمنية صنعاء يعلن اع... http://t.co/NMrLdtZZ9u"	تفجير سيارة مفخخة في صنعاء
E22	Q0	552962586228953088	1	#الجزيرة 37 قتيلا بتفجير أمام كلية الشرطة بصنعاء: أعلنت الشرطة اليمنية اليوم الأربعاء أن حصيلة ضحايا تفجير الس... http://t.co/16Ho43p8j5	تفجير سيارة مفخخة في صنعاء
E22	Q0	552786103426883584	1	مقطع من تفجير كلية الشرطة اليوم http://t.co/GDmzc91Ogz	تفجير سيارة مفخخة في صنعاء
E22	Q0	552701406952423425	1	انفجار سيارة مفخخة في صنعاء: سمع دوي عنيف في مختلف أرجاء مدينة صنعاء وذلك نتيجة انفجار سيارة ملغومة بالقرب من ... http://t.co/3SAbrxYZGJ	تفجير سيارة مفخخة في صنعاء
E22	Q0	553261996863651840	1	""" أسماء عددا من ضحايا التفجير الارهابي الذي وقع صباح لأربعاء أمام كلية الشرطة بالعاصمة اليمنية صنعاء http://t.co/MlvCjxtWkP"	تفجير سيارة مفخخة في صنعاء
E22	Q0	553288613375385601	1	"""اليمن"" تعلن عن اعتقال مرتكبي تفجير كلية الشرطة - صحيفة أضواء الوطن الإلكترونية http://t.co/pTosOuzfrf"	تفجير سيارة مفخخة في صنعاء
E22	Q0	552737831819280384	1	#اليمن ارتفع عدد القتلى اثر السيارة المفخخة أمام بوابة كلية الشرطة فى #صنعاء إلى 22 و40 جريح	تفجير سيارة مفخخة في صنعاء
E22	Q0	552717828651229184	1	20 قتيل وإصابة أكثر من ٢٣إخرين في إحصائية. أولية لانفجار كلية الشرطة بالعاصمة اليمنية صنعاء ..	تفجير سيارة مفخخة في صنعاء
E22	Q0	553101811767201792	0	اليمن| إقالة مديرا كلية الشرطة ونادي الضباط بعد يوم من تفجير أودى بحياة العشرات- http://t.co/yYcUemD26N	تفجير سيارة مفخخة في صنعاء
E22	Q0	553278530851962880	0	قوات #بشمركة #روج_آفا تودع أربعة من شهدائها،استشهدوا في محور سنونو جراء تفجير سيارة هامر مفخخة من قبل تنظيم #داعش http://t.co/YrTBOws8Rh	تفجير سيارة مفخخة في صنعاء
E22	Q0	552020243841708034	0	إصابة شخص في انفجار عبوة ناسفة بصنعاء: انفجرت عبوة ناسفة في العاصمة اليمنية صنعاء صباح اليوم الاثنين مما أدى إ... http://t.co/bZEz7TZ6Ac	تفجير سيارة مفخخة في صنعاء
E22	Q0	552845409685471233	0	. #عاجل الان إنفجار سيارة مفخخة بالقرب من ميترو في العاصمة باريس #الدولة_الإسلامية	تفجير سيارة مفخخة في صنعاء
E22	Q0	553637824000704512	0	#أخبار_العراق | #الزعفرانية انفجار سيارة مفخخة على معمل لانتاج المشروبات الكحولية في منطقة الزعفرانية ببغداد مساء اليوم .	تفجير سيارة مفخخة في صنعاء
E22	Q0	551901727138381824	0	الصومال: مقتل 4 مدنيين في تفجير سيارة مفخخة بمقديشو - اخبار اليمن http://t.co/50sGnVdr1u #الصومال #Somalia	تفجير سيارة مفخخة في صنعاء
E22	Q0	552928171876573184	0	مدير شرطة صنعاء:كشفنا هوية منفذ تفجير كلية الشرطة وسنعلن عنه خلال ساعات- http://t.co/nGR0rXHUR6	تفجير سيارة مفخخة في صنعاء
E22	Q0	552796285536067585	0	عاجل | مقتل أكاديمي في انفجار سيارة مفخخة بمقديشو	تفجير سيارة مفخخة في صنعاء
E22	Q0	553097691547574272	0	عاجل :: تفجير سيارة مفخخة مركونة على الطريق السريع قرب ناحية الرشيد إستهدفت رتلاً للجيش الصفوي ممّا أدى لتدمير... http://t.co/93e2Bsep0y	تفجير سيارة مفخخة في صنعاء
E22	Q0	553099508868202496	0	أنبااااء عن انفجار سيارة مفخخة في محيط سوق القرطابية . مقاوبة يا C #مصراتة	تفجير سيارة مفخخة في صنعاء
E08	Q0	551709203346522112	1	#«بوكو حرام »تخطف 40 شابا في شمال شرق نيجيريا - الرياض http://t.co/VGY3P8d6b1	بوكو حرام تخطف شباب في نيجريا
E08	Q0	551690340324114433	1	جماعة بوكو حرام تختطف 40 صبياً وشاباً من قرية في شمال شرق #نيجيريا	بوكو حرام تخطف شباب في نيجريا
E08	Q0	551680622792417283	1	"دسمان | بالفيديو.. ""بوكو حرام"" تختطف 40 شاب وفتاة خلال الاحتفالات برأس السنة فى نيجيريا - http://t.co/yPh8bU7q3i"	بوكو حرام تخطف شباب في نيجريا
E08	Q0	551380369526620160	1	بوكو حرام تخطف 40 شابا في شمال شرق نيجيريا: http://t.co/nodsp0zvqK	بوكو حرام تخطف شباب في نيجريا
E08	Q0	551366179542282240	1	بوكو حرام تخطف 40 شابا في شمال شرق نيجيريا	بوكو حرام تخطف شباب في نيجريا
E08	Q0	551391568603512832	1	#الرياض «بوكو حرام »تخطف 40 شابا في شمال شرق نيجيريا	بوكو حرام تخطف شباب في نيجريا
E08	Q0	551365580658196480	1	بوكو حرام تخطف 40 شابا في شمال شرق نيجيريا - ايلاف http://t.co/3gBn3DpiqU	بوكو حرام تخطف شباب في نيجريا
E08	Q0	551376677968699393	1	بوكو حرام تخطف 40 شابا في شمال شرق نيجيريا	بوكو حرام تخطف شباب في نيجريا
E08	Q0	551428728962568192	1	بوكو حرام تختطف 40 طفلا و شابا التفاصيل علي الرابط التالى ⇓⇓⇓⇓⇓⇓⇓⇓⇓⇓⇓ http://t.co/5JpIGInXHK http://t.co/rcnLPswkGK	بوكو حرام تخطف شباب في نيجريا
E08	Q0	551456486958718976	1	بوكو حرام تختطف 40 صبياً وشاباً من قرية في نيجيريا http://t.co/ie74fgiKzj	بوكو حرام تخطف شباب في نيجريا
E08	Q0	551922815343935488	0	ابيببدزددزززيسسسسسسس «بوكو حرام» تسيطر على قاعدة عسكرية في نيجيريا - صحيفة الوسط البحرينية يسدددددددززدزززززززز	بوكو حرام تخطف شباب في نيجريا
E08	Q0	551762675186040833	0	"جماعة بوكو حرام المتطرفة النيجيرية المؤيدة لما يسمي للخلافة الاسلامية التي اعلنها تنظيم داعش تسيطر على قاعدة عسكرية على ضفاف بحيرة تشاد"""	بوكو حرام تخطف شباب في نيجريا
E08	Q0	552069555850211329	0	بوكو حرام تسيطر على قاعدة عسكرية بشمال نيجيريا... http://t.co/8nCyRroRLW	بوكو حرام تخطف شباب في نيجريا
E08	Q0	551804299307532288	0	"فرانس24: نيجيريا: ""بوكو حرام"" تسيطر على قاعدة عسكرية للقوة المتعددة الجنسيات http://t.co/nAjiv5dyQY"	بوكو حرام تخطف شباب في نيجريا
E08	Q0	551802076230332416	0	بوكو حرام تسيطر على قاعدة عسكرية بنيجيريا http://t.co/EEZHMEKYv1	بوكو حرام تخطف شباب في نيجريا
E08	Q0	551807429160501248	0	"نيجيريا: ""بوكو حرام"" تسيطر على قاعدة عسكرية للقوة المتعددة الجنسيات http://t.co/rXTMhgSwQr"	بوكو حرام تخطف شباب في نيجريا
E08	Q0	551755696640131072	0	بوكو حرام تسيطر على قاعدة عسكرية على ضفاف بحيرة تشاد http://t.co/Z4AX3QdjM8	بوكو حرام تخطف شباب في نيجريا
E08	Q0	551786083290464256	0	"""بوكو حرام"" تسيطر على قاعدة عسكرية شمال شرق نيجيريا http://t.co/jmLmGCpSRa"	بوكو حرام تخطف شباب في نيجريا
E08	Q0	551541863841144832	0	15 قتيلا في هجوم شنته 'بوكو حرام' على حافلة في #الكاميرون http://t.co/uP776rv5Vd	بوكو حرام تخطف شباب في نيجريا
E08	Q0	551832392709984256	0	"""بوكو حرام"" الارهابية تسيطر على قاعدة عسكرية شمال شرق نيجيريا http://t.co/y8meEcJLnD"	بوكو حرام تخطف شباب في نيجريا
E54	Q0	558616596437295104	1	مراسل #الجزيرة نت: قتيلان وعدد من الجرحى بين الجيش اللبناني جراء الاشتباك مع مسلحين في جرود رأس بعلبك. #لبنان http://t.co/6HFsYWGfBf	مقتل جنود لبنانيين قرب حدود سوريا
E54	Q0	558828405626380289	1	دولي | مقتل 5 جنود بالجيش اللبناني في اشتباكات قرب الحدود مع سوريا http://t.co/SuYGWqc4cd #سوريا #لبنان	مقتل جنود لبنانيين قرب حدود سوريا
E54	Q0	558742421518163968	1	#أخبار_التلفزيون_العربي | الوكالة الوطنية للاعلام لبنان : الجيش اللبناني يؤكد مقتل خمسة من جنوده في اشتباكات قرب الحدود مع #سوريا	مقتل جنود لبنانيين قرب حدود سوريا
E54	Q0	558738021210918912	1	عـــاجل.جرود بعلبك أنباء عن أسر 5 جنود لبنانيين بينهم ضابط من قبل المجاهدين في منطقة جرود بعلبك أحد الجنود من منطقة جبل محسن العلوية	مقتل جنود لبنانيين قرب حدود سوريا
E54	Q0	558843191583969281	1	الجيش اللبناني: مقتل خمسة جنود في اشتباكات قرب الحدود مع سوريا #Lebanon http://t.co/bXHFUn8YGs	مقتل جنود لبنانيين قرب حدود سوريا
E54	Q0	558535913974673409	1	"اشتباكات عنيفة بين الجيش اللبناني ومسلحين في جرود رأس بعلبك وأنباء عن سقوط قتلى: قالت وكالة ""رويترز"" إن 4 مسلح... http://t.co/MWjoGSI51z"	مقتل جنود لبنانيين قرب حدود سوريا
E54	Q0	559054745214537730	1	مقتل 3 جنود لبنانيين فى اشتباكات على الحدود السوريا http://t.co/FvucsMn7oz http://t.co/3n11v73QM1	مقتل جنود لبنانيين قرب حدود سوريا
E54	Q0	558738545557643264	1	الجيش اللبناني: مقتل جنود خلال اشتباكات عند الحدود مع سوريا #لبنان #سوريا http://t.co/EWH7ev8IID	مقتل جنود لبنانيين قرب حدود سوريا
E54	Q0	558631410047537152	1	الاشتباكات لازالت جارية بين #حزب_الشيطان والجيش اللبناني الايراني وبين #جبهة_النصرة في جرود بعلبك وست فطائس للجيش اللبناني	مقتل جنود لبنانيين قرب حدود سوريا
E54	Q0	558842103417946112	1	مقتل خمسة جنود لبنانيين في اشتباكات مع ارهابيين قرب سوريا http://t.co/Fa8sAYnwgE via @sharethis	مقتل جنود لبنانيين قرب حدود سوريا
E54	Q0	559002862529691649	0	"حسب مصادر تنظبم الدولة الاسلامية الفيديو الذي نشر حول اعدام احد الرهائن اليابانيين مزيف / و لم يصدر من المؤسسات الاعلامية الرسمية للتنظيم"""	مقتل جنود لبنانيين قرب حدود سوريا
E54	Q0	558978027808251904	0	مصرع 8 جنود لبنانيين في اشتباكات قرب الحدود مع سوريا - http://t.co/bVhF96FGHi #اخبار #مصر #اخبار_مصر #اخبار مصرى http://t.co/27kRDwJA8p	مقتل جنود لبنانيين قرب حدود سوريا
E54	Q0	558323590551326720	0	تنحي رئيس اليمن يعني إبتلاع ايران لها آل سلول بين شقي رحى الدولة الاسلامية شمالا والشيعة جنوبا #مسافة_السكه	مقتل جنود لبنانيين قرب حدود سوريا
E54	Q0	559699672051511296	0	"#القوات_العراقية تعلن عن ""تحرير"" محافظة ديالى من سيطرة الدولة الاسلامية"	مقتل جنود لبنانيين قرب حدود سوريا
E54	Q0	558302832835559424	0	كيري :قوة الدفع لتنظيم الدولة الاسلامية توقفت وتراجعت في بعض الحالات http://t.co/LqFKgiKhF7	مقتل جنود لبنانيين قرب حدود سوريا
E54	Q0	559157485429202944	0	نساء استراليات ينضممن الى تنظيم الدولة الاسلامية: سيدني ـ ا ف ب: قال وزير العدل الاسترالي جورج برانديس السبت ا... http://t.co/daEhoU5B0Z	مقتل جنود لبنانيين قرب حدود سوريا
E54	Q0	559454709992275968	0	استطلاع: 92% من السعوديين يرون أن “تنظيم الدولة الاسلامية” يوافق الإسلام! http://t.co/LZu2zYToJf http://t.co/qJCUorlXj0	مقتل جنود لبنانيين قرب حدود سوريا
E54	Q0	559010529423798272	0	استطلاع: 92% من السعوديين يرون أن “تنظيم الدولة الاسلامية” يوافق الإسلام! http://t.co/df0UPzDGQQ http://t.co/9d2O6D3nww	مقتل جنود لبنانيين قرب حدود سوريا
E54	Q0	559416944663998465	0	@skynewsarabia @SkyNewsArabia_B من أدلة عدم حياديتكم كنتم تسمون الدولة الاسلامية باسمها وعندما قرر التحالف ضربها فرض عليكم تسميتها بداعش	مقتل جنود لبنانيين قرب حدود سوريا
E54	Q0	558738461234962432	0	مجاهدون سوريون يهاجمون جنود لبنانيين على الحدود http://t.co/Yr5BUPUmic	مقتل جنود لبنانيين قرب حدود سوريا
E15	Q0	551945875132809217	1	طائرة من أبوظبي إلى سان فرانسيسكو تتأخر على المدرج 12 ساعة - رويترز العربية http://t.co/S1aRuFUK0D	تأخر رحلة الاتحاد في أبو ظبي
E15	Q0	551280510635225088	1	مطار أبوظبي الدولي: تأخير الرحلات قائم على مدار اليوم لاستمرار الضباب الكثيف http://t.co/keGKz30s7E	تأخر رحلة الاتحاد في أبو ظبي
E15	Q0	552062307736354818	1	مسافروا رحلة ١٨٣ السبت لسان فرانسيسكو يمكثون ١٢ ساعة على متن طائرة الاتحاد في مطار ابوظبي 😁 http://t.co/oflJXSq8YP	تأخر رحلة الاتحاد في أبو ظبي
E15	Q0	551271350426284032	1	الاتحاد للطيران تعلن عن تعطل رحلاتها بسبب الضباب: اعلنت الاتحاد للطيران ان رحلاتها من و... http://t.co/Zd37spEkUW #new #الاخبار	تأخر رحلة الاتحاد في أبو ظبي
E15	Q0	551256403730374656	1	الضباب يعطل الرحلات في مطار أبوظبي الدولي http://t.co/RZpgnEusrP	تأخر رحلة الاتحاد في أبو ظبي
E15	Q0	551949287647899648	1	طائرة من أبوظبي إلى سان فرانسيسكو تتأخر على المدرج 12 ساعة - الاقتصادية http://t.co/dpELNTvKU6	تأخر رحلة الاتحاد في أبو ظبي
E15	Q0	551250312791851008	1	@0oAbdullaho0 مرحبا عبد الله، نود اعلامك بأن التأخير ناجم عن حالة الضباب الكثيف في مطار أبوظبي والذي ادى الى اغلاق المطار لساعات شكرا لتفهمك	تأخر رحلة الاتحاد في أبو ظبي
